+0.586 +4.14881080e-02 +1.54238200e+00 +1.96055873e+00 +5.86566284e+00 +7.41242323e+00 +4.02649698e+01 +1.54163468e+00 +1.97166342e+00 +5.85746589e+00 +7.41179725e+00 +3.77297153e-02 +1.54327900e+00 +1.94895626e+00 +5.86864400e+00
+0.587 +4.12633223e-02 +1.54112769e+00 +1.95747650e+00 +5.85717347e+00 +7.40498458e+00 +4.02205510e+01 +1.54038686e+00 +1.96849469e+00 +5.84897906e+00 +7.40438042e+00 +3.75284409e-02 +1.54203710e+00 +1.94598148e+00 +5.86012524e+00
+0.588 +4.10399798e-02 +1.53987704e+00 +1.95441092e+00 +5.84868721e+00 +7.39757202e+00 +4.01761941e+01 +1.53914299e+00 +1.96534277e+00 +5.84049578e+00 +7.39698949e+00 +3.73284555e-02 +1.54079843e+00 +1.94302271e+00 +5.85160969e+00
+0.589 +4.08180703e-02 +1.53863001e+00 +1.95136188e+00 +5.84020410e+00 +7.39018534e+00 +4.01318987e+01 +1.53790303e+00 +1.96220755e+00 +5.83201610e+00 +7.38962425e+00 +3.71297497e-02 +1.53956297e+00 +1.94007984e+00 +5.84309738e+00
+0.590 +4.05975832e-02 +1.53738653e+00 +1.94832930e+00 +5.83172419e+00 +7.38282431e+00 +4.00876646e+01 +1.53666692e+00 +1.95908896e+00 +5.82354005e+00 +7.38228446e+00 +3.69323139e-02 +1.53833065e+00 +1.93715279e+00 +5.83458838e+00
+0.591 +4.03785083e-02 +1.53614656e+00 +1.94531307e+00 +5.82324752e+00 +7.37548871e+00 +4.00434916e+01 +1.53543461e+00 +1.95598688e+00 +5.81506767e+00 +7.37496992e+00 +3.67361389e-02 +1.53710145e+00 +1.93424144e+00 +5.82608272e+00
+0.592 +4.01608354e-02 +1.53491006e+00 +1.94231309e+00 +5.81477415e+00 +7.36817833e+00 +3.99993795e+01 +1.53420605e+00 +1.95290124e+00 +5.80659900e+00 +7.36768041e+00 +3.65412152e-02 +1.53587531e+00 +1.93134570e+00 +5.81758045e+00
+0.593 +3.99445544e-02 +1.53367698e+00 +1.93932925e+00 +5.80630411e+00 +7.36089294e+00 +3.99553282e+01 +1.53298120e+00 +1.94983194e+00 +5.79813407e+00 +7.36041570e+00 +3.63475337e-02 +1.53465219e+00 +1.92846547e+00 +5.80908163e+00
+0.594 +3.97296551e-02 +1.53244726e+00 +1.93636146e+00 +5.79783746e+00 +7.35363233e+00 +3.99113373e+01 +1.53175999e+00 +1.94677888e+00 +5.78967294e+00 +7.35317558e+00 +3.61550852e-02 +1.53343204e+00 +1.92560065e+00 +5.80058629e+00
+0.595 +3.95161277e-02 +1.53122087e+00 +1.93340963e+00 +5.78937424e+00 +7.34639629e+00 +3.98674067e+01 +1.53054239e+00 +1.94374197e+00 +5.78121562e+00 +7.34595983e+00 +3.59638606e-02 +1.53221484e+00 +1.92275114e+00 +5.79209449e+00
+0.596 +3.93039623e-02 +1.52999775e+00 +1.93047365e+00 +5.78091449e+00 +7.33918459e+00 +3.98235361e+01 +1.52932834e+00 +1.94072112e+00 +5.77276218e+00 +7.33876825e+00 +3.57738510e-02 +1.53100053e+00 +1.91991685e+00 +5.78360627e+00
+0.597 +3.90931490e-02 +1.52877787e+00 +1.92755342e+00 +5.77245827e+00 +7.33199703e+00 +3.97797255e+01 +1.52811780e+00 +1.93771624e+00 +5.76431264e+00 +7.33160062e+00 +3.55850474e-02 +1.52978908e+00 +1.91709768e+00 +5.77512169e+00
+0.598 +3.88836781e-02 +1.52756118e+00 +1.92464885e+00 +5.76400562e+00 +7.32483340e+00 +3.97359745e+01 +1.52691072e+00 +1.93472723e+00 +5.75586704e+00 +7.32445672e+00 +3.53974410e-02 +1.52858044e+00 +1.91429354e+00 +5.76664079e+00
+0.599 +3.86755399e-02 +1.52634762e+00 +1.92175984e+00 +5.75555658e+00 +7.31769348e+00 +3.96922829e+01 +1.52570706e+00 +1.93175402e+00 +5.74742543e+00 +7.31733635e+00 +3.52110230e-02 +1.52737457e+00 +1.91150433e+00 +5.75816362e+00
+0.600 +3.84687249e-02 +1.52513717e+00 +1.91888629e+00 +5.74711121e+00 +7.31057706e+00 +3.96486506e+01 +1.52450675e+00 +1.92879650e+00 +5.73898785e+00 +7.31023930e+00 +3.50257846e-02 +1.52617144e+00 +1.90872995e+00 +5.74969023e+00
+0.601 +3.82632234e-02 +1.52392977e+00 +1.91602811e+00 +5.73866954e+00 +7.30348394e+00 +3.96050774e+01 +1.52330977e+00 +1.92585458e+00 +5.73055433e+00 +7.30316535e+00 +3.48417174e-02 +1.52497100e+00 +1.90597030e+00 +5.74122066e+00
+0.602 +3.80590262e-02 +1.52272538e+00 +1.91318521e+00 +5.73023164e+00 +7.29641391e+00 +3.95615630e+01 +1.52211606e+00 +1.92292818e+00 +5.72212492e+00 +7.29611431e+00 +3.46588126e-02 +1.52377322e+00 +1.90322531e+00 +5.73275496e+00
+0.603 +3.78561238e-02 +1.52152396e+00 +1.91035748e+00 +5.72179754e+00 +7.28936675e+00 +3.95181073e+01 +1.52092558e+00 +1.92001720e+00 +5.71369966e+00 +7.28908596e+00 +3.44770619e-02 +1.52257806e+00 +1.90049486e+00 +5.72429319e+00
+0.604 +3.76545069e-02 +1.52032547e+00 +1.90754483e+00 +5.71336729e+00 +7.28234227e+00 +3.94747100e+01 +1.51973829e+00 +1.91712157e+00 +5.70527859e+00 +7.28208010e+00 +3.42964567e-02 +1.52138547e+00 +1.89777887e+00 +5.71583540e+00
+0.605 +3.74541663e-02 +1.51912986e+00 +1.90474717e+00 +5.70494095e+00 +7.27534026e+00 +3.94313710e+01 +1.51855414e+00 +1.91424117e+00 +5.69686176e+00 +7.27509652e+00 +3.41169888e-02 +1.52019543e+00 +1.89507725e+00 +5.70738162e+00
+0.606 +3.72550929e-02 +1.51793710e+00 +1.90196441e+00 +5.69651855e+00 +7.26836051e+00 +3.93880901e+01 +1.51737308e+00 +1.91137594e+00 +5.68844919e+00 +7.26813503e+00 +3.39386499e-02 +1.51900789e+00 +1.89238991e+00 +5.69893191e+00
+0.607 +3.70572776e-02 +1.51674714e+00 +1.89919645e+00 +5.68810015e+00 +7.26140283e+00 +3.93448671e+01 +1.51619507e+00 +1.90852578e+00 +5.68004094e+00 +7.26119542e+00 +3.37614317e-02 +1.51782282e+00 +1.88971674e+00 +5.69048632e+00
+0.608 +3.68607113e-02 +1.51555994e+00 +1.89644320e+00 +5.67968579e+00 +7.25446701e+00 +3.93017017e+01 +1.51502008e+00 +1.90569060e+00 +5.67163705e+00 +7.25427749e+00 +3.35853261e-02 +1.51664018e+00 +1.88705767e+00 +5.68204490e+00
+0.609 +3.66653852e-02 +1.51437547e+00 +1.89370457e+00 +5.67127553e+00 +7.24755286e+00 +3.92585938e+01 +1.51384805e+00 +1.90287032e+00 +5.66323756e+00 +7.24738104e+00 +3.34103250e-02 +1.51545994e+00 +1.88441259e+00 +5.67360769e+00
+0.610 +3.64712904e-02 +1.51319368e+00 +1.89098046e+00 +5.66286940e+00 +7.24066016e+00 +3.92155432e+01 +1.51267894e+00 +1.90006484e+00 +5.65484251e+00 +7.24050587e+00 +3.32364204e-02 +1.51428205e+00 +1.88178143e+00 +5.66517475e+00
+0.611 +3.62784180e-02 +1.51201453e+00 +1.88827078e+00 +5.65446746e+00 +7.23378874e+00 +3.91725498e+01 +1.51151272e+00 +1.89727409e+00 +5.64645194e+00 +7.23365179e+00 +3.30636044e-02 +1.51310649e+00 +1.87916409e+00 +5.65674612e+00
+0.612 +3.60867594e-02 +1.51083799e+00 +1.88557545e+00 +5.64606976e+00 +7.22693838e+00 +3.91296132e+01 +1.51034935e+00 +1.89449797e+00 +5.63806590e+00 +7.22681859e+00 +3.28918690e-02 +1.51193322e+00 +1.87656047e+00 +5.64832186e+00
+0.613 +3.58963058e-02 +1.50966401e+00 +1.88289437e+00 +5.63767634e+00 +7.22010890e+00 +3.90867334e+01 +1.50918877e+00 +1.89173639e+00 +5.62968442e+00 +7.22000609e+00 +3.27212065e-02 +1.51076220e+00 +1.87397050e+00 +5.63990201e+00
+0.614 +3.57070487e-02 +1.50849257e+00 +1.88022745e+00 +5.62928725e+00 +7.21330009e+00 +3.90439101e+01 +1.50803095e+00 +1.88898928e+00 +5.62130756e+00 +7.21321409e+00 +3.25516091e-02 +1.50959341e+00 +1.87139409e+00 +5.63148661e+00
+0.615 +3.55189796e-02 +1.50732361e+00 +1.87757460e+00 +5.62090255e+00 +7.20651177e+00 +3.90011432e+01 +1.50687586e+00 +1.88625655e+00 +5.61293535e+00 +7.20644240e+00 +3.23830691e-02 +1.50842680e+00 +1.86883114e+00 +5.62307573e+00
+0.616 +3.53320900e-02 +1.50615711e+00 +1.87493574e+00 +5.61252227e+00 +7.19974374e+00 +3.89584325e+01 +1.50572344e+00 +1.88353811e+00 +5.60456783e+00 +7.19969082e+00 +3.22155789e-02 +1.50726235e+00 +1.86628157e+00 +5.61466941e+00
+0.617 +3.51463715e-02 +1.50499303e+00 +1.87231077e+00 +5.60414647e+00 +7.19299582e+00 +3.89157777e+01 +1.50457367e+00 +1.88083387e+00 +5.59620506e+00 +7.19295916e+00 +3.20491309e-02 +1.50610002e+00 +1.86374529e+00 +5.60626769e+00
+0.618 +3.49618158e-02 +1.50383133e+00 +1.86969960e+00 +5.59577519e+00 +7.18626781e+00 +3.88731788e+01 +1.50342650e+00 +1.87814376e+00 +5.58784707e+00 +7.18624725e+00 +3.18837176e-02 +1.50493978e+00 +1.86122222e+00 +5.59787064e+00
+0.619 +3.47784146e-02 +1.50267197e+00 +1.86710216e+00 +5.58740849e+00 +7.17955951e+00 +3.88306355e+01 +1.50228190e+00 +1.87546769e+00 +5.57949390e+00 +7.17955487e+00 +3.17193315e-02 +1.50378159e+00 +1.85871227e+00 +5.58947828e+00
+0.620 +3.45961596e-02 +1.50151493e+00 +1.86451835e+00 +5.57904640e+00 +7.17287076e+00 +3.87881477e+01 +1.50113982e+00 +1.87280557e+00 +5.57114560e+00 +7.17288186e+00 +3.15559653e-02 +1.50262543e+00 +1.85621535e+00 +5.58109069e+00
+0.621 +3.44150429e-02 +1.50036016e+00 +1.86194808e+00 +5.57068899e+00 +7.16620135e+00 +3.87457151e+01 +1.50000023e+00 +1.87015732e+00 +5.56280221e+00 +7.16622802e+00 +3.13936116e-02 +1.50147126e+00 +1.85373138e+00 +5.57270789e+00
+0.622 +3.42350562e-02 +1.49920763e+00 +1.85939127e+00 +5.56233630e+00 +7.15955110e+00 +3.87033377e+01 +1.49886309e+00 +1.86752286e+00 +5.55446378e+00 +7.15959317e+00 +3.12322633e-02 +1.50031905e+00 +1.85126028e+00 +5.56432995e+00
+0.623 +3.40561916e-02 +1.49805730e+00 +1.85684783e+00 +5.55398837e+00 +7.15291984e+00 +3.86610151e+01 +1.49772837e+00 +1.86490210e+00 +5.54613034e+00 +7.15297713e+00 +3.10719130e-02 +1.49916878e+00 +1.84880196e+00 +5.55595691e+00
+0.624 +3.38784411e-02 +1.49690915e+00 +1.85431767e+00 +5.54564525e+00 +7.14630736e+00 +3.86187473e+01 +1.49659603e+00 +1.86229497e+00 +5.53780195e+00 +7.14637970e+00 +3.09125536e-02 +1.49802040e+00 +1.84635633e+00 +5.54758882e+00
+0.625 +3.37017969e-02 +1.49576314e+00 +1.85180072e+00 +5.53730700e+00 +7.13971350e+00 +3.85765341e+01 +1.49546602e+00 +1.85970138e+00 +5.52947864e+00 +7.13980072e+00 +3.07541780e-02 +1.49687390e+00 +1.84392332e+00 +5.53922573e+00
+0.626 +3.35262510e-02 +1.49461923e+00 +1.84929689e+00 +5.52897366e+00 +7.13313807e+00 +3.85343753e+01 +1.49433833e+00 +1.85712125e+00 +5.52116046e+00 +7.13324000e+00 +3.05967793e-02 +1.49572923e+00 +1.84150284e+00 +5.53086768e+00
+0.627 +3.33517958e-02 +1.49347739e+00 +1.84680608e+00 +5.52064528e+00 +7.12658089e+00 +3.84922707e+01 +1.49321290e+00 +1.85455449e+00 +5.51284745e+00 +7.12669735e+00 +3.04403503e-02 +1.49458638e+00 +1.83909481e+00 +5.52251474e+00
+0.628 +3.31784236e-02 +1.49233760e+00 +1.84432823e+00 +5.51232191e+00 +7.12004178e+00 +3.84502202e+01 +1.49208972e+00 +1.85200104e+00 +5.50453966e+00 +7.12017261e+00 +3.02848843e-02 +1.49344532e+00 +1.83669915e+00 +5.51416694e+00
+0.629 +3.30061266e-02 +1.49119981e+00 +1.84186324e+00 +5.50400359e+00 +7.11352056e+00 +3.84082235e+01 +1.49096873e+00 +1.84946079e+00 +5.49623712e+00 +7.11366560e+00 +3.01303743e-02 +1.49230600e+00 +1.83431577e+00 +5.50582433e+00
+0.630 +3.28348973e-02 +1.49006400e+00 +1.83941103e+00 +5.49569038e+00 +7.10701706e+00 +3.83662806e+01 +1.48984991e+00 +1.84693369e+00 +5.48793989e+00 +7.10717613e+00 +2.99768135e-02 +1.49116841e+00 +1.83194460e+00 +5.49748696e+00
+0.631 +3.26647282e-02 +1.48893013e+00 +1.83697152e+00 +5.48738231e+00 +7.10053111e+00 +3.83243913e+01 +1.48873323e+00 +1.84441964e+00 +5.47964800e+00 +7.10070404e+00 +2.98241952e-02 +1.49003252e+00 +1.82958555e+00 +5.48915489e+00
+0.632 +3.24956117e-02 +1.48779818e+00 +1.83454462e+00 +5.47907945e+00 +7.09406252e+00 +3.82825553e+01 +1.48761864e+00 +1.84191857e+00 +5.47136150e+00 +7.09424914e+00 +2.96725127e-02 +1.48889830e+00 +1.82723855e+00 +5.48082815e+00
+0.633 +3.23275405e-02 +1.48666811e+00 +1.83213027e+00 +5.47078184e+00 +7.08761112e+00 +3.82407726e+01 +1.48650612e+00 +1.83943039e+00 +5.46308044e+00 +7.08781128e+00 +2.95217593e-02 +1.48776572e+00 +1.82490351e+00 +5.47250680e+00
+0.634 +3.21605073e-02 +1.48553990e+00 +1.82972836e+00 +5.46248952e+00 +7.08117674e+00 +3.81990430e+01 +1.48539564e+00 +1.83695503e+00 +5.45480485e+00 +7.08139027e+00 +2.93719284e-02 +1.48663476e+00 +1.82258036e+00 +5.46419088e+00
+0.635 +3.19945047e-02 +1.48441350e+00 +1.82733883e+00 +5.45420254e+00 +7.07475921e+00 +3.81573662e+01 +1.48428716e+00 +1.83449241e+00 +5.44653478e+00 +7.07498594e+00 +2.92230135e-02 +1.48550539e+00 +1.82026902e+00 +5.45588045e+00
+0.636 +3.18295254e-02 +1.48328890e+00 +1.82496159e+00 +5.44592095e+00 +7.06835836e+00 +3.81157422e+01 +1.48318064e+00 +1.83204245e+00 +5.43827027e+00 +7.06859813e+00 +2.90750080e-02 +1.48437758e+00 +1.81796940e+00 +5.44757556e+00
+0.637 +3.16655623e-02 +1.48216607e+00 +1.82259657e+00 +5.43764481e+00 +7.06197402e+00 +3.80741708e+01 +1.48207607e+00 +1.82960508e+00 +5.43001138e+00 +7.06222667e+00 +2.89279057e-02 +1.48325130e+00 +1.81568144e+00 +5.43927624e+00
+0.638 +3.15026083e-02 +1.48104497e+00 +1.82024368e+00 +5.42937415e+00 +7.05560603e+00 +3.80326518e+01 +1.48097340e+00 +1.82718021e+00 +5.42175813e+00 +7.05587139e+00 +2.87817000e-02 +1.48212654e+00 +1.81340505e+00 +5.43098254e+00
+0.639 +3.13406562e-02 +1.47992557e+00 +1.81790284e+00 +5.42110902e+00 +7.04925420e+00 +3.79911850e+01 +1.47987261e+00 +1.82476777e+00 +5.41351057e+00 +7.04953213e+00 +2.86363847e-02 +1.48100326e+00 +1.81114015e+00 +5.42269453e+00
+0.640 +3.11796991e-02 +1.47880786e+00 +1.81557398e+00 +5.41284948e+00 +7.04291839e+00 +3.79497704e+01 +1.47877366e+00 +1.82236768e+00 +5.40526876e+00 +7.04320871e+00 +2.84919534e-02 +1.47988144e+00 +1.80888668e+00 +5.41441223e+00
+0.641 +3.10197300e-02 +1.47769179e+00 +1.81325701e+00 +5.40459556e+00 +7.03659842e+00 +3.79084078e+01 +1.47767652e+00 +1.81997987e+00 +5.39703272e+00 +7.03690098e+00 +2.83483999e-02 +1.47876105e+00 +1.80664455e+00 +5.40613571e+00
+0.642 +3.08607419e-02 +1.47657735e+00 +1.81095186e+00 +5.39634732e+00 +7.03029414e+00 +3.78670969e+01 +1.47658117e+00 +1.81760426e+00 +5.38880251e+00 +7.03060877e+00 +2.82057181e-02 +1.47764208e+00 +1.80441369e+00 +5.39786500e+00
+0.643 +3.07027280e-02 +1.47546450e+00 +1.80865846e+00 +5.38810480e+00 +7.02400537e+00 +3.78258377e+01 +1.47548758e+00 +1.81524077e+00 +5.38057816e+00 +7.02433192e+00 +2.80639018e-02 +1.47652449e+00 +1.80219402e+00 +5.38960016e+00
+0.644 +3.05456815e-02 +1.47435322e+00 +1.80637672e+00 +5.37986806e+00 +7.01773196e+00 +3.77846300e+01 +1.47439571e+00 +1.81288933e+00 +5.37235973e+00 +7.01807027e+00 +2.79229449e-02 +1.47540826e+00 +1.79998547e+00 +5.38134123e+00
+0.645 +3.03895957e-02 +1.47324349e+00 +1.80410656e+00 +5.37163713e+00 +7.01147374e+00 +3.77434736e+01 +1.47330553e+00 +1.81054986e+00 +5.36414725e+00 +7.01182366e+00 +2.77828413e-02 +1.47429337e+00 +1.79778796e+00 +5.37308826e+00
+0.646 +3.02344637e-02 +1.47213526e+00 +1.80184792e+00 +5.36341206e+00 +7.00523056e+00 +3.77023685e+01 +1.47221703e+00 +1.80822229e+00 +5.35594077e+00 +7.00559194e+00 +2.76435852e-02 +1.47317980e+00 +1.79560142e+00 +5.36484130e+00
+0.647 +3.00802790e-02 +1.47102853e+00 +1.79960072e+00 +5.35519291e+00 +6.99900227e+00 +3.76613144e+01 +1.47113016e+00 +1.80590654e+00 +5.34774033e+00 +6.99937494e+00 +2.75051705e-02 +1.47206752e+00 +1.79342578e+00 +5.35660039e+00
+0.648 +2.99270350e-02 +1.46992326e+00 +1.79736487e+00 +5.34697972e+00 +6.99278869e+00 +3.76203112e+01 +1.47004490e+00 +1.80360254e+00 +5.33954597e+00 +6.99317250e+00 +2.73675913e-02 +1.47095650e+00 +1.79126096e+00 +5.34836558e+00
+0.649 +2.97747251e-02 +1.46881943e+00 +1.79514031e+00 +5.33877253e+00 +6.98658968e+00 +3.75793588e+01 +1.46896123e+00 +1.80131022e+00 +5.33135774e+00 +6.98698448e+00 +2.72308418e-02 +1.46984674e+00 +1.78910690e+00 +5.34013692e+00
+0.650 +2.96233428e-02 +1.46771702e+00 +1.79292696e+00 +5.33057139e+00 +6.98040508e+00 +3.75384570e+01 +1.46787911e+00 +1.79902950e+00 +5.32317568e+00 +6.98081072e+00 +2.70949163e-02 +1.46873819e+00 +1.78696351e+00 +5.33191445e+00
+0.651 +2.94728817e-02 +1.46661599e+00 +1.79072474e+00 +5.32237635e+00 +6.97423474e+00 +3.74976056e+01 +1.46679852e+00 +1.79676031e+00 +5.31499983e+00 +6.97465107e+00 +2.69598089e-02 +1.46763085e+00 +1.78483072e+00 +5.32369822e+00
+0.652 +2.93233353e-02 +1.46551632e+00 +1.78853359e+00 +5.31418745e+00 +6.96807850e+00 +3.74568046e+01 +1.46571943e+00 +1.79450258e+00 +5.30683024e+00 +6.96850537e+00 +2.68255139e-02 +1.46652469e+00 +1.78270847e+00 +5.31548828e+00
+0.653 +2.91746973e-02 +1.46441800e+00 +1.78635342e+00 +5.30600474e+00 +6.96193621e+00 +3.74160538e+01 +1.46464182e+00 +1.79225623e+00 +5.29866695e+00 +6.96237347e+00 +2.66920256e-02 +1.46541969e+00 +1.78059669e+00 +5.30728467e+00
+0.654 +2.90269613e-02 +1.46332099e+00 +1.78418418e+00 +5.29782827e+00 +6.95580773e+00 +3.73753530e+01 +1.46356565e+00 +1.79002119e+00 +5.29050999e+00 +6.95625523e+00 +2.65593385e-02 +1.46431582e+00 +1.77849530e+00 +5.29908743e+00
+0.655 +2.88801213e-02 +1.46222527e+00 +1.78202577e+00 +5.28965807e+00 +6.94969290e+00 +3.73347022e+01 +1.46249091e+00 +1.78779739e+00 +5.28235942e+00 +6.95015049e+00 +2.64274470e-02 +1.46321307e+00 +1.77640423e+00 +5.29089662e+00
+0.656 +2.87341708e-02 +1.46113082e+00 +1.77987814e+00 +5.28149421e+00 +6.94359157e+00 +3.72941011e+01 +1.46141757e+00 +1.78558477e+00 +5.27421528e+00 +6.94405911e+00 +2.62963455e-02 +1.46211142e+00 +1.77432341e+00 +5.28271228e+00
+0.657 +2.85891038e-02 +1.46003761e+00 +1.77774120e+00 +5.27333672e+00 +6.93750359e+00 +3.72535496e+01 +1.46034560e+00 +1.78338324e+00 +5.26607760e+00 +6.93798094e+00 +2.61660285e-02 +1.46101084e+00 +1.77225277e+00 +5.27453446e+00
+0.658 +2.84449141e-02 +1.45894563e+00 +1.77561489e+00 +5.26518565e+00 +6.93142883e+00 +3.72130477e+01 +1.45927497e+00 +1.78119274e+00 +5.25794643e+00 +6.93191583e+00 +2.60364906e-02 +1.45991132e+00 +1.77019225e+00 +5.26636319e+00
+0.659 +2.83015957e-02 +1.45785485e+00 +1.77349914e+00 +5.25704104e+00 +6.92536713e+00 +3.71725951e+01 +1.45820567e+00 +1.77901319e+00 +5.24982182e+00 +6.92586365e+00 +2.59077264e-02 +1.45881283e+00 +1.76814177e+00 +5.25819853e+00
+0.660 +2.81591425e-02 +1.45676525e+00 +1.77139388e+00 +5.24890294e+00 +6.91931835e+00 +3.71321918e+01 +1.45713766e+00 +1.77684453e+00 +5.24170380e+00 +6.91982424e+00 +2.57797305e-02 +1.45771536e+00 +1.76610127e+00 +5.25004052e+00
+0.661 +2.80175486e-02 +1.45567680e+00 +1.76929903e+00 +5.24077139e+00 +6.91328235e+00 +3.70918375e+01 +1.45607093e+00 +1.77468669e+00 +5.23359242e+00 +6.91379746e+00 +2.56524977e-02 +1.45661888e+00 +1.76407068e+00 +5.24188921e+00
+0.662 +2.78768081e-02 +1.45458949e+00 +1.76721452e+00 +5.23264644e+00 +6.90725898e+00 +3.70515323e+01 +1.45500545e+00 +1.77253960e+00 +5.22548772e+00 +6.90778318e+00 +2.55260225e-02 +1.45552339e+00 +1.76204993e+00 +5.23374463e+00
+0.663 +2.77369150e-02 +1.45350328e+00 +1.76514030e+00 +5.22452814e+00 +6.90124811e+00 +3.70112758e+01 +1.45394119e+00 +1.77040319e+00 +5.21738974e+00 +6.90178125e+00 +2.54002998e-02 +1.45442884e+00 +1.76003896e+00 +5.22560684e+00
+0.664 +2.75978635e-02 +1.45241818e+00 +1.76307627e+00 +5.21641653e+00 +6.89524958e+00 +3.69710681e+01 +1.45287814e+00 +1.76827739e+00 +5.20929852e+00 +6.89579153e+00 +2.52753245e-02 +1.45333524e+00 +1.75803769e+00 +5.21747588e+00
+0.665 +2.74596478e-02 +1.45133414e+00 +1.76102239e+00 +5.20831164e+00 +6.88926327e+00 +3.69309090e+01 +1.45181627e+00 +1.76616213e+00 +5.20121411e+00 +6.88981389e+00 +2.51510912e-02 +1.45224256e+00 +1.75604606e+00 +5.20935179e+00
+0.666 +2.73222622e-02 +1.45025115e+00 +1.75897858e+00 +5.20021354e+00 +6.88328904e+00 +3.68907983e+01 +1.45075555e+00 +1.76405734e+00 +5.19313654e+00 +6.88384818e+00 +2.50275950e-02 +1.45115078e+00 +1.75406401e+00 +5.20123462e+00
+0.667 +2.71857009e-02 +1.44916919e+00 +1.75694477e+00 +5.19212225e+00 +6.87732674e+00 +3.68507360e+01 +1.44969597e+00 +1.76196296e+00 +5.18506586e+00 +6.87789428e+00 +2.49048307e-02 +1.45005989e+00 +1.75209146e+00 +5.19312441e+00
+0.668 +2.70499583e-02 +1.44808824e+00 +1.75492089e+00 +5.18403783e+00 +6.87137625e+00 +3.68107219e+01 +1.44863750e+00 +1.75987892e+00 +5.17700210e+00 +6.87195205e+00 +2.47827934e-02 +1.44896986e+00 +1.75012837e+00 +5.18502121e+00
+0.669 +2.69150288e-02 +1.44700828e+00 +1.75290688e+00 +5.17596032e+00 +6.86543743e+00 +3.67707559e+01 +1.44758012e+00 +1.75780515e+00 +5.16894532e+00 +6.86602134e+00 +2.46614779e-02 +1.44788069e+00 +1.74817465e+00 +5.17692505e+00
+0.670 +2.67809067e-02 +1.44592930e+00 +1.75090267e+00 +5.16788976e+00 +6.85951013e+00 +3.67308378e+01 +1.44652381e+00 +1.75574159e+00 +5.16089554e+00 +6.86010204e+00 +2.45408794e-02 +1.44679234e+00 +1.74623024e+00 +5.16883599e+00
+0.671 +2.66475866e-02 +1.44485126e+00 +1.74890819e+00 +5.15982619e+00 +6.85359424e+00 +3.66909676e+01 +1.44546854e+00 +1.75368817e+00 +5.15285282e+00 +6.85419400e+00 +2.44209929e-02 +1.44570481e+00 +1.74429509e+00 +5.16075406e+00
+0.672 +2.65150630e-02 +1.44377415e+00 +1.74692338e+00 +5.15176967e+00 +6.84768962e+00 +3.66511451e+01 +1.44441430e+00 +1.75164482e+00 +5.14481719e+00 +6.84829709e+00 +2.43018136e-02 +1.44461808e+00 +1.74236912e+00 +5.15267931e+00
+0.673 +2.63833303e-02 +1.44269796e+00 +1.74494817e+00 +5.14372022e+00 +6.84179613e+00 +3.66113702e+01 +1.44336107e+00 +1.74961147e+00 +5.13678869e+00 +6.84241120e+00 +2.41833366e-02 +1.44353213e+00 +1.74045227e+00 +5.14461178e+00
+0.674 +2.62523832e-02 +1.44162266e+00 +1.74298250e+00 +5.13567791e+00 +6.83591365e+00 +3.65716429e+01 +1.44230882e+00 +1.74758807e+00 +5.12876736e+00 +6.83653618e+00 +2.40655571e-02 +1.44244694e+00 +1.73854449e+00 +5.13655151e+00
+0.675 +2.61222164e-02 +1.44054823e+00 +1.74102630e+00 +5.12764276e+00 +6.83004205e+00 +3.65319628e+01 +1.44125753e+00 +1.74557455e+00 +5.12075324e+00 +6.83067191e+00 +2.39484703e-02 +1.44136251e+00 +1.73664570e+00 +5.12849855e+00
+0.676 +2.59928244e-02 +1.43947467e+00 +1.73907951e+00 +5.11961482e+00 +6.82418120e+00 +3.64923301e+01 +1.44020719e+00 +1.74357084e+00 +5.11274638e+00 +6.82481826e+00 +2.38320715e-02 +1.44027880e+00 +1.73475585e+00 +5.12045294e+00
+0.677 +2.58642019e-02 +1.43840194e+00 +1.73714206e+00 +5.11159413e+00 +6.81833098e+00 +3.64527445e+01 +1.43915777e+00 +1.74157687e+00 +5.10474681e+00 +6.81897510e+00 +2.37163561e-02 +1.43919582e+00 +1.73287488e+00 +5.11241472e+00
+0.678 +2.57363438e-02 +1.43733004e+00 +1.73521388e+00 +5.10358073e+00 +6.81249125e+00 +3.64132059e+01 +1.43810926e+00 +1.73959259e+00 +5.09675458e+00 +6.81314232e+00 +2.36013192e-02 +1.43811354e+00 +1.73100271e+00 +5.10438393e+00
+0.679 +2.56092449e-02 +1.43625894e+00 +1.73329493e+00 +5.09557468e+00 +6.80666189e+00 +3.63737142e+01 +1.43706162e+00 +1.73761793e+00 +5.08876972e+00 +6.80731978e+00 +2.34869564e-02 +1.43703194e+00 +1.72913930e+00 +5.09636061e+00
+0.680 +2.54828999e-02 +1.43518863e+00 +1.73138512e+00 +5.08757600e+00 +6.80084278e+00 +3.63342694e+01 +1.43601486e+00 +1.73565283e+00 +5.08079227e+00 +6.80150737e+00 +2.33732630e-02 +1.43595101e+00 +1.72728458e+00 +5.08834481e+00
+0.681 +2.53573037e-02 +1.43411909e+00 +1.72948440e+00 +5.07958474e+00 +6.79503380e+00 +3.62948712e+01 +1.43496894e+00 +1.73369722e+00 +5.07282227e+00 +6.79570495e+00 +2.32602346e-02 +1.43487074e+00 +1.72543848e+00 +5.08033656e+00
